_costPrice,_carriage,_carriageKnown,_profit,_marginPct,_supplier,_supplierSku,_marketplacePermitted,_stockQty,_photoCount,Title,Description,KaikuCategory,eBayCategoryID,ConditionID,StartPrice,Quantity,Format,Duration,Location,PostalCode,HandlingTimeDays,CustomLabel,EAN,MPN,C:Brand,C:Colour,C:Material,C:Room,C:Style,C:Length,C:Width,C:Height,C:Unit,C:Weight,PicURLs
25.62,,NO — margin overstated,12.59,32.3,"Premier Housewares","5506562",NOT PERMITTED — ask supplier,,6,"Arlo Small Natural Wooden Planter 18x18cm","<p>The Arlo Small Natural Wooden Planter is crafted from Paulownia wood.</p><ul><li>Dimensions: 18 x 18 x 22 cm</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,39.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-ARLO-NAT-003",5018705986425,,"Kaiku","Natural","","","Rustic",18,18,22,cm,,"https://cdn.sanity.io/images/huh1e45n/production/902e7870cc29deb5a70afc4471815d47b3eb3c00-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/9917234119a7085ab625b3bc5f6789ff759ab5da-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/5650c1a6161eb5f3bf92db74df270aa2670902df-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/7525aa9074aa8fdb487cb5bad235702e5e034535-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/fa48a320d9316a0bda9ce112fcde89c1cce3d738-799x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/57663a6770477d37b6ce693b27d348efc80d3118-799x1200.jpg"
17.05,,NO — margin overstated,8.36,32.2,"Premier Housewares","5506190",NOT PERMITTED — ask supplier,,6,"Stoneware Yuri Small Terracotta Gold Spotted Planter 14x14cm","<p>The Yuri Small Terracotta Gold Spotted Planter is a beautifully handcrafted stoneware piece.</p><ul><li>Dimensions: 14 x 14 x 14 cm</li><li>Material: Stoneware</li><li>Colour: Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",planters,FILL,1000,26.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-PLNT-YURI-GLD-001",5018705953403,,"Kaiku","Gold","Stoneware","","Minimalist",14,14,14,cm,,"https://cdn.sanity.io/images/huh1e45n/production/33491f91e10ef5177433247abec2a8ff6b294ba9-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/16486029a8b33c8fd2a84d6966d29b2e226aa6f1-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6e52aea34b9ce100c7380a80831cd3d1c19d712b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/eaf6ef1629316c2d508c90c096528160c44d790a-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f62200205f91e59589ae69451b9a5110b7c6bc79-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c4a569ba06a154ddc6e0344333ee2a12dc32b8ed-900x1200.jpg"
51.43,,NO — margin overstated,24.80,32.0,"Aosom","842-135",NOT PERMITTED — ask supplier,,4,"Three-Head Solar Lamp Post with Planter, Black 60x55cm","<p>A three-headed solar lamp post, 189cm tall on a 41.5cm square planter base, moulded in polypropylene and ABS. It comes on at dusk and runs about six hours on a day's charge, putting out 120 lumens of cool white light; 5.6kg.</p><ul><li>Dimensions: 60 x 55 x 189 cm</li><li>Weight: 0.02kg</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",garden-lighting,FILL,1000,77.59,1,FixedPrice,GTC,Bourne End,SL8 5NF,3,"KK-GARL-THREE-002",,,"Kaiku","Black","","","Modern",60,55,189,cm,0.02kg,"https://cdn.sanity.io/images/huh1e45n/production/19715886906173c17605e8bcebfdba9d8c162f6c-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/616fa5be0ab1a3bf3174defb8c8431a9cbc359d8-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/938ef9ba73a1d6385d4fd0ac6717d2deada1d5cf-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/f75c1fd425b0de9d9315b67ff550dd85e3b3f6ce-2000x2000.jpg"
19.80,,NO — margin overstated,9.55,31.8,"Premier Housewares","0507069",NOT PERMITTED — ask supplier,626,3,"Emery Matt Black Wire Tall Basket 28x28cm","<p>The Emery Matt Black Wire Tall Basket is crafted from iron, featuring a tapered design that adds contemporary flair to any room.</p><ul><li>Contemporary design</li><li>Perfect for decorative storage</li><li>Wipe clean with a damp cloth</li></ul><ul><li>Dimensions: 28 x 28 x 26 cm</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-storage,FILL,1000,30.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATS-EMERY-001",5018705481333,,"Kaiku","Black","","","Modern",28,28,26,cm,,"https://cdn.sanity.io/images/huh1e45n/production/01df1bd621b8042fe545a412c4404f33d1f2ea49-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/044c1e72055a7b48a2b663047e14f9f032bc5f73-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f14341e930e75153767c36c5917f4b8de042ba84-1280x1280.jpg"
17.20,,NO — margin overstated,8.21,31.6,"Premier Housewares","0507596",NOT PERMITTED — ask supplier,279,7,"Vertex Rectangular Basket 25x15cm","<p>A handmade basket in iron, 25 x 15 x 15cm and 2.8kg. Not watertight, so it will not hold liquid — use a liner or an inner pot for plants. Each one varies slightly.</p><ul><li>100% Iron Construction</li><li>Sleek Copper Finish</li><li>Versatile Indoor Use</li></ul><ul><li>Dimensions: 25 x 15 x 15 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-storage,FILL,1000,26.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATS-VERTEX-002",5018705490496,,"Kaiku","","","","Modern",25,15,15,cm,,"https://cdn.sanity.io/images/huh1e45n/production/f2a9ab37c572805b4eff491083c47b2a34e0a82c-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/27ffeacbb3d17e74575fc9f212f0749d4c828302-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/85a517fb16d06bcedb131b73267d3d9fe1f858f8-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/3e767e3d62fd933bb249bc6809953b35599f0190-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/21bc80a1a13efc89fde013ac10da640c1ba1a048-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/0d355b30f04c7c85757121483129df1ca377bbd4-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/9fc5f8dd5a6314bd648e358710ef10d6f6ab827c-1280x1280.jpg"
32.60,,NO — margin overstated,15.46,31.6,"Premier Housewares","5100313",NOT PERMITTED — ask supplier,,3,"Thread and Loom 6 Piece Peach Pink Towel Set","<p>The Thread and Loom 6 Piece Peach Pink Towel Set is expertly crafted from 100% cotton, bringing a soft and absorbent touch to your bathroom.</p><ul><li>Soft and absorbent cotton</li><li>Includes face, hand, and bath towels</li><li>Classic peach pink design</li></ul><ul><li>Colour: Pink</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,49.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-THREAD-006",5018705991924,,"Kaiku","Pink","","","Modern",0,0,0,cm,,"https://cdn.sanity.io/images/huh1e45n/production/b8bce793dce1874979b57488e4e5a628e411a469-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/9d9fa93eb30545482c6784146aae64da01d486df-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/e27ed27caeab07f2442a8c5c4a6e3ee26cfaf648-1280x1280.jpg"
12.55,,NO — margin overstated,5.96,31.4,"Premier Housewares","1210016",NOT PERMITTED — ask supplier,,1,"Freska Ribbed Round Glass Jar with Acacia Wood Lid 1100ml 9x9cm","<p>The Freska Ribbed Round Glass Jar with Acacia Wood Lid offers an 1100ml capacity, combining high borosilicate glass and an acacia wood lid.</p><ul><li>Ribbed design</li><li>Acacia wood lid</li><li>1100ml capacity</li></ul><ul><li>Dimensions: 9 x 9 x 22.2 cm</li><li>Material: Acacia</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",kitchen-storage,FILL,1000,19.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-KITS-FRESKA-001",5063227019816,,"Kaiku","","Acacia","","Modern",9,9,22.2,cm,,"https://cdn.sanity.io/images/huh1e45n/production/894ba5e36874e049fc5606c7b0ec69f9e0c7a8e5-439x659.jpg"
18.00,,NO — margin overstated,8.39,31.1,"Premier Housewares","5535002",NOT PERMITTED — ask supplier,,4,"Allegra Champagne Finish Soap Dish 12x12cm","<p>The Allegra Champagne Finish Soap Dish is made from 100% aluminium and features a champagne finish. It measures 12 × 12 × 4 cm and is designed to enhance your bathroom decor.</p><ul><li>Aluminium construction</li><li>Elegant champagne finish</li><li>Contemporary design</li></ul><ul><li>Dimensions: 12 x 12 x 4 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,27.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-ALLEGRA-002",5018705950372,,"Kaiku","","","","Modern",12,12,4,cm,,"https://cdn.sanity.io/images/huh1e45n/production/31819e78e0475889d8a3288086281826e7792238-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/a8cebd9b4e17b4bac3b441cd757234c29407952b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/5bd8deeb529fe53ae43a453c7b843121d34c27bd-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/dd757d28f788829770918df2499190ba3c7c3be6-1280x1280.jpg"
15.31,,NO — margin overstated,7.14,31.1,"Premier Housewares","1601843",NOT PERMITTED — ask supplier,,7,"Canyon White Lotion Dispenser - 500ml 9x9cm","<p>A lotion dispenser in bamboo fibre, corn starch, bamboo and mineral powder, 9 x 9 x 18cm. 1.5kg shipped.</p><ul><li>Eco-friendly design</li><li>Sleek white finish</li><li>Removable pump head</li></ul><ul><li>Dimensions: 9 x 9 x 18 cm</li><li>Colour: White</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,23.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-CANYON-011",5018705956572,,"Kaiku","White","","","Modern",9,9,18,cm,,"https://cdn.sanity.io/images/huh1e45n/production/9696606c15922af012116a4f1513b43b00b2e50b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/93d8efa16f1e6bd8a4071348eacb02bb307bab36-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/343234b0074f3435a0095d036bead2d0e375939e-857x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/d428bf021c0c944f4567b2d75dd4bd4ba6b911c6-933x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/6f2c847f14f1a0858232a25a7c7b091d5b939327-1200x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/7460050206669d40db13c60bbc7ebabf20261061-800x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/28628bc9a3a7359e5e98b66d3e5b00f2887e2e23-800x1200.jpg"
55.68,8.39,yes,29.30,30.8,"Hill Interiors","21616",yes,,3,"Glass Bloomsbury Wall Clock 6x59cm","<p>A wall clock with a glass face in a metal frame, 59cm across and 2.16kg.</p><ul><li>Dimensions: 6 x 59 x 59 cm</li><li>Weight: 2.16kg</li><li>Material: Glass, Metal</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-clocks,FILL,1000,95.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CLK-BLOOMSBURY-001",5050140161685,,"Kaiku","","Glass","","Modern",6,59,59,cm,2.16kg,"https://cdn.sanity.io/images/huh1e45n/production/22eae08b24f98926b82d13841e8b582501dc77c0-1800x1789.jpg | https://cdn.sanity.io/images/huh1e45n/production/b677efa4e5f416fed3b3a6472f3758bf42fd603e-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/a1df242a4e99b33eb4e8eadc6492cf8a2a9bdaa5-1600x1600.jpg"
55.68,8.39,yes,29.30,30.8,"Hill Interiors","21617",yes,,2,"Black Glass Louie Wall Clock 6x59cm","<p>A round wall clock, 59cm across and 6cm deep, weighing 2.16kg.</p><ul><li>Dimensions: 6 x 59 x 59 cm</li><li>Weight: 2.16kg</li><li>Material: Glass, Metal</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-clocks,FILL,1000,95.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CLK-LOUIE-BLK-001",5050140161784,,"Kaiku","Black","Glass","","Minimalist",6,59,59,cm,2.16kg,"https://cdn.sanity.io/images/huh1e45n/production/e5d199681a7bde90b44ac31bce00da0f9820b497-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/130c060fb31da4444dda257e32afc4c354f4c622-1800x1800.jpg"
55.68,8.39,yes,29.30,30.8,"Hill Interiors","21775",yes,,2,"Ceramic Garda Grey Glazed Tiber Vase 29x29cm","<p>A ceramic vase in grey with a glazed finish, 29 x 29 x 28cm and 7kg.</p><ul><li>Dimensions: 29 x 29 x 28 cm</li><li>Weight: 7kg</li><li>Material: Ceramic</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",vases,FILL,1000,95.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-VASE-GARDA-GRY-004",5050140177587,,"Kaiku","Grey","Ceramic","","Modern",29,29,28,cm,7kg,"https://cdn.sanity.io/images/huh1e45n/production/e5ed6977b3869c81a0b453778ff9c2255f64847f-1800x1800.jpg | https://cdn.sanity.io/images/huh1e45n/production/fb73161c477a878fb72e0fee5212cde7021b0a1d-1800x1800.jpg"
55.68,8.39,yes,29.30,30.8,"Hill Interiors","24299",yes,30,4,"Green Echo French Grey Chair 50x55cm","<p>A moulded outdoor dining chair in polypropylene and fibreglass with a French Grey finish, from the Allura collection. 50 x 55 x 77cm, 5.5kg. UV and weather resistant.</p><ul><li>Dimensions: 50 x 55 x 77 cm</li><li>Weight: 5.5kg</li><li>Colour: Green</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",garden-furniture,FILL,1000,95.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,4,"KK-GARF-ECHO-GRN-001",5050140429983,,"Kaiku","Green","","","",50,55,77,cm,5.5kg,"https://cdn.sanity.io/images/huh1e45n/production/0fde718ce86663fb46fce984f678101036e60452-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/173fb96bfba9530076c4036d6c1052b1467421d9-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/f2d49d329fe1b1934dccd6f1313044f91294eb4c-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/cc6bc4f8f1053c9c1362d67da9932d64cef50574-1600x1600.jpg"
55.68,8.39,yes,29.30,30.8,"Hill Interiors","24298",yes,90,5,"Plastic Echo Putty Grey Chair 50x55cm","<p>An outdoor chair in putty grey, moulded from weather-resistant plastic, 55 x 50 x 77cm and 5.5kg. Some assembly required.</p><ul><li>Stylish grey hue</li><li>Ergonomic design for comfort</li><li>Crafted from weather-resistant materials</li><li>Versatile and portable</li><li>Perfect for outdoor settings</li></ul><ul><li>Dimensions: 50 x 55 x 77 cm</li><li>Weight: 5.5kg</li><li>Material: Plastic</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",garden-furniture,FILL,1000,95.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-GARF-ECHO-GRY-001",5050140429884,,"Kaiku","Grey","Plastic","","Modern",50,55,77,cm,5.5kg,"https://cdn.sanity.io/images/huh1e45n/production/989c36383c883bbbbe727ab84e19df0805163ee5-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/1f49ae1804163ab195de32dcdffdb9b749bd2adf-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/1f49ae1804163ab195de32dcdffdb9b749bd2adf-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/ea671f2a081903f6cfb2fe08ffd7d6c28f23f7e9-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/ee03747ae54b9144f190d0e72d7e48b69b406bc7-1600x1600.jpg"
39.78,,NO — margin overstated,18.13,30.7,"Premier Housewares","2201123",NOT PERMITTED — ask supplier,,6,"Natural Vitus Large Wooden Wall Clock 60x5cm","<p>The Vitus Large Wooden Wall Clock features a 60cm diameter design in veneer MDF with a natural finish.</p><ul><li>Dimensions: 60 x 5 x 60 cm</li><li>Colour: Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-clocks,FILL,1000,59.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CLK-VITUS-NAT-001",5018705990811,,"Kaiku","Natural","","","Contemporary",60,5,60,cm,,"https://cdn.sanity.io/images/huh1e45n/production/7bbeb2a48bc45916b555791099f622bbd5a8ae60-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/94b340f30d88fd4eb63e0832c5fe66f28a3f421d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/d5137dfc6838daf79e1c00f51077a7fb31b6253e-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/13d98d11d4369fdb7e260f01b77ca8bafd0550cf-900x1200.jpg | https://cdn.sanity.io/images/huh1e45n/production/848bdd6891069f557ed48842db813bbf7968ff4d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/596f6013221b9267da9ae92877a9b9468af34880-1280x1280.jpg"
29.05,,NO — margin overstated,13.10,30.5,"Aosom","B31-562V00SR",NOT PERMITTED — ask supplier,,4,"Spiral LED Wall Lights, Set of 2, Silver 46x15cm","<p>A wall lights in metal and acrylic, 45.6 x 15 x 14cm and 1.2kg.</p><ul><li>Dimensions: 45.6 x 15 x 14 cm</li><li>Weight: 1.2kg</li><li>Colour: Silver</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,43.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-SPIRAL-004",,,"Kaiku","Silver","","","Modern",45.6,15,14,cm,1.2kg,"https://cdn.sanity.io/images/huh1e45n/production/c316c762bfeb9087e19d7b2175f9cf931d583a34-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/0e93fa52e3e65b6e28e0cfb4cd9ed9206711ab2c-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/6106ad8cadfc92ad40e71cc6a38e420ac41742fe-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/0719b0d5506f668faa049a84a9f069d3f9ed3e26-2000x2000.jpg"
26.33,,NO — margin overstated,11.89,30.5,"Aosom","B30-005",NOT PERMITTED — ask supplier,,4,"1.3m Solar Lamp Post Lights, Set of 2, Black 19x19cm","<p>These 2 PCS 1.3M Garden Solar Lamp Post Lights bring both style and functionality to your outdoor areas. Crafted from durable ABS, each lamp features an adjustable height of 129 cm and emits a bright white light at 6000 Kelvin. The solar-powered design ensures you don’t need to worry about wiring, making them easy to install anywhere. Each lamp charges during the day, providing up to 6 hours of lighting at night. The waterproof build ensures they can withstand the elements, making them suitable for outdoor use year-round. Installation is straightforward with included instructions, allowing you to set up your lamps in no time. Enjoy bright light and enhance the ambience of your outdoor spaces effortlessly with these solar lamps.</p><ul><li>Dimensions: 18.5 x 18.5 x 129 cm</li><li>Weight: 0.02kg</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",garden-lighting,FILL,1000,39.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-GARL-SOLAR-004",,,"Kaiku","Black","","","Victorian",18.5,18.5,129,cm,0.02kg,"https://cdn.sanity.io/images/huh1e45n/production/7dd93002471e35184244a5f5a202216a4e8aee3c-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/c1882ad1ce180c7fa5f58b0f49042dc6530851f1-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/53d716150da461bfe6e812d974f6e91b354081c6-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/a0d36c449afff102ecd257152855aebe29626deb-2000x2000.jpg"
42.68,,NO — margin overstated,19.18,30.4,"Premier Housewares","2201105",NOT PERMITTED — ask supplier,,6,"Beauly Metal Wall Clock with Gold Finish 60x3cm","<p>The Beauly Metal Wall Clock features a contemporary gold finish and an airy design, crafted from iron. Measuring 60 cm in diameter, it's perfect for modern interiors.</p><ul><li>Dimensions: 60 x 3 x 60 cm</li><li>Material: Metal</li><li>Colour: Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-clocks,FILL,1000,63.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CLK-BEAULY-GLD-001",5018705480459,,"Kaiku","Gold","Metal","","Modern",60,3,60,cm,,"https://cdn.sanity.io/images/huh1e45n/production/8af86fc52bfaf6d71c196fb9c2a933f5882b5e38-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/aaf3dbc80fce17baf57a94601479875b5398a70b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c486a5b0b700629be572fef481fdf66dea28465e-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/a4dc771e42b76cf86adb6d8bfb756826c34bc437-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/e806f8cd6b9fa1366a05380aa494a03850fb66af-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6d364b82e8af87ee23763557346bf4916a476409-1280x1280.jpg"
20.90,,NO — margin overstated,9.44,30.4,"Premier Housewares","5535019",NOT PERMITTED — ask supplier,,5,"Allegra Hammered Effect Soap Dispenser 8x8cm","<p>The Allegra Hammered Effect Soap Dispenser, crafted from 90% aluminium and 10% plastic, combines durability with design.</p><ul><li>Warm metallic finish</li><li>Crafted from durable aluminium</li><li>Handcrafted with vintage charm</li></ul><ul><li>Dimensions: 8 x 8 x 21 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,31.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-ALLEGRA-008",5018705950549,,"Kaiku","","","","Modern",8,8,21,cm,,"https://cdn.sanity.io/images/huh1e45n/production/7829567bb2db8aed0b95d19427a23f3d5c90cdcc-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f136c78a2294e71d111fe1edc51e2f2d03a729b9-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/767c73f88963c5ac9bbb547d718a2c9da7380b49-1024x1024.jpg | https://cdn.sanity.io/images/huh1e45n/production/f9831a81d0100c6f3e45ad79d5fe309b75bfa462-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/769b0e6481539666070ef0ce8f71d05c422d8af8-1280x1280.jpg"
